"minute","x","Control","A","B","w","n","a"
3497,16.412173313072,15.1003722775366,29.9998557281762,13.5876824151042,1.02889520500325,16.8832896343017,1.99999309521935
3498,16.4152022016768,15.1003728492859,29.9998565963643,13.5846543946875,1.02854801146376,16.8807082249589,1.99999307737239
3499,16.4182307204237,15.1003734000878,29.9998574221858,13.5816267017621,1.02820093508233,16.8781262533296,1.99999305947539
3500,16.4212588708796,15.1003739307916,29.9998582073262,13.5785993364466,1.02785397581941,16.8755437219078,1.99999304152823
3501,16.4242866545364,15.1003744422091,29.9998589533958,13.5755722988594,1.02750713363548,16.8729606331036,1.99999302353077
3502,16.4273140728145,15.1003749351156,29.9998596619333,13.5725455891188,1.02716040849104,16.8703769892474,1.99999300548288
3503,16.4303411270663,15.1003754102525,29.9998603344095,13.5695192073432,1.02681380034658,16.8677927925936,1.99999298738442
3504,16.4333678185792,15.1003758683282,29.9998609722299,13.5664931536507,1.02646730916264,16.8652080453241,1.99999296923526
3505,16.4363941485788,15.1003763100203,29.9998615767383,13.5634674281595,1.02612093489975,16.8626227495519,1.99999295103527
3506,16.4394201182317,15.1003767359764,29.9998621492194,13.5604420309877,1.02577467751844,16.8600369073244,1.9999929327843
3507,16.4424457286484,15.1003771468159,29.9998626909019,13.5574169622534,1.02542853697928,16.857450520626,1.99999291448222
3508,16.4454709808859,15.1003775431313,29.9998632029604,13.5543922220745,1.02508251324284,16.8548635913819,1.99999289612889
3509,16.4484958759499,15.1003779254892,29.9998636865188,13.5513678105689,1.0247366062697,16.8522761214599,1.99999287772416
3510,16.4515204147976,15.1003782944317,29.999864142652,13.5483437278544,1.02439081602047,16.8496881126737,1.99999285926791
3511,16.4545445983397,15.1003786504777,29.9998645723885,13.5453199740488,1.02404514245576,16.8470995667853,1.99999284075999
3512,16.4575684274427,15.1003789941234,29.9998649767124,13.5422965492697,1.02369958553619,16.8445104855072,1.99999282220025
3513,16.4605919029306,15.1003793258441,29.9998653565654,13.5392734536349,1.02335414522241,16.8419208705049,1.99999280358856
3514,16.4636150255872,15.1003796460944,29.9998657128489,13.5362506872617,1.02300882147505,16.8393307233988,1.99999278492477
3515,16.4666377961577,15.1003799553097,29.9998660464256,13.5332282502678,1.0226636142548,16.8367400457666,1.99999276620874
3516,16.4696602153509,15.1003802539069,29.9998663581215,13.5302061427705,1.02231852352233,16.8341488391449,1.99999274744032
3517,16.4726822838402,15.1003805422852,29.9998666487274,13.5271843648873,1.02197354923832,16.8315571050314,1.99999272861937
3518,16.4757040022654,15.1003808208268,29.9998669190007,13.5241629167353,1.0216286913635,16.8289648448863,1.99999270974574
3519,16.4787253712348,15.1003810898978,29.9998671696666,13.5211417984318,1.02128394985856,16.8263720601342,1.9999926908193
3520,16.4817463913258,15.1003813498491,29.9998674014198,13.518121010094,1.02093932468425,16.8237787521658,1.99999267183988
3521,16.4847670630868,15.1003816010167,29.9998676149256,13.5151005518389,1.02059481580132,16.8211849223392,1.99999265280735
3522,16.4877873870381,15.1003818437226,29.9998678108217,13.5120804237835,1.02025042317051,16.8185905719816,1.99999263372155
3523,16.4908073636738,15.1003820782753,29.9998679897187,13.5090606260449,1.0199061467526,16.8159957023902,1.99999261458234
3524,16.4938269934621,15.1003823049707,29.999868152202,13.5060411587399,1.01956198650838,16.8134003148343,1.99999259538956
3525,16.4968462768472,15.1003825240921,29.9998682988326,13.5030220219853,1.01921794239865,16.8108044105557,1.99999257614307
3526,16.49986521425,15.1003827359114,29.9998684301479,13.5000032158979,1.0188740143842,16.8082079907704,1.99999255684272
3527,16.5028838060691,15.100382940689,29.9998685466635,13.4969847405944,1.01853020242588,16.8056110566698,1.99999253748836
3528,16.505902052682,15.1003831386748,29.9998686488733,13.4939665961913,1.01818650648451,16.8030136094214,1.99999251807983
